scenario_id,family,split,controller,trajectory_type,termination_reason,mission_success,safety_success,control_success,coverage_group,position_rmse_m,position_max_err_m,saturation_percentage,degradation_percentage,force_norm_clip_percentage,force_tilt_clip_percentage,success
circle_g05_P4_noise_low_s1088,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.06990901038502677,0.43076457076604246,0.0,0.0,0.0,0.0,1.0
circle_g05_P5_combined_s1089,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.15950030803132717,0.40211319874691126,0.0,0.0,0.0,0.0,1.0
circle_g05_P5_combined_s1089,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.15950030803132717,0.40211319874691126,0.0,0.0,0.0,0.0,1.0
circle_g06_P0_nominal_s1090,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.027723357397605137,0.17229150143372368,0.0,0.0,0.0,0.0,1.0
circle_g06_P0_nominal_s1090,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.027723357397605137,0.17229150143372368,0.0,0.0,0.0,0.0,1.0
circle_g06_P1_drag_high_s1091,circle,val,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.03379538645108669,0.17428932894794522,0.0,0.0,0.0,0.0,1.0
circle_g06_P1_drag_high_s1091,circle,val,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.03379538645108669,0.17428932894794522,0.0,0.0,0.0,0.0,1.0
circle_g06_P2_wind_east_s1092,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.04706903080350885,0.17603170991124545,0.0,0.0,0.0,0.0,1.0
circle_g06_P2_wind_east_s1092,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.04706903080350885,0.17603170991124545,0.0,0.0,0.0,0.0,1.0
circle_g06_P3_wind_ne_s1093,circle,val,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.05879403311522505,0.15240161250934972,0.0,0.0,0.0,0.0,1.0
circle_g06_P3_wind_ne_s1093,circle,val,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.05879403311522505,0.15240161250934972,0.0,0.0,0.0,0.0,1.0
circle_g06_P4_noise_low_s1094,circle,test,classic_pid_circle,circle,Time limit reached,True,True,True,comparable,0.028000929624545305,0.17077010536865736,0.0,0.0,0.0,0.0,1.0
circle_g06_P4_noise_low_s1094,circle,test,classic_pid_representative,circle,Time limit reached,True,True,True,comparable,0.028000929624545305,0.17077010536865736,0.0,0.0,0.0,0.0,1.0
circle_g06_P5_combined_s1095,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.13956269643585362,0.23253048863315287,0.0,0.0,0.0,0.0,1.0
circle_g06_P5_combined_s1095,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.13956269643585362,0.23253048863315287,0.0,0.0,0.0,0.0,1.0
circle_g07_P0_nominal_s1096,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.09406171874919998,0.618898144864988,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g07_P0_nominal_s1096,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.09406171874919998,0.618898144864988,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g07_P1_drag_high_s1097,circle,train,classic_pid_circle,circle,Time limit reached,True,True,True,baseline_partial,0.10333510228277773,0.6252558236631829,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g07_P1_drag_high_s1097,circle,train,classic_pid_representative,circle,Time limit reached,True,True,True,baseline_partial,0.10333510228277773,0.6252558236631829,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g07_P2_wind_east_s1098,circle,test,classic_pid_circle,circle,Time limit reached,True,True,True,comparable,0.10063281233507052,0.6205280415727021,0.0,1.3303769401330376,0.0,0.0,1.0
circle_g07_P2_wind_east_s1098,circle,test,classic_pid_representative,circle,Time limit reached,True,True,True,comparable,0.10063281233507052,0.6205280415727021,0.0,1.3303769401330376,0.0,0.0,1.0
