variant_tag,block,architecture,controller,split,scenario_id,family,mission_success,safety_success,position_rmse_m,saturation_percentage,degradation_percentage,force_norm_clip_percentage,force_tilt_clip_percentage,result_dir
L10,L10,gru,neural_outer_force_gru,test,lissajous_g04_P1_drag_high_s1127_outer_expert,lissajous,True,True,0.1376013789654496,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g04_P1_drag_high_s1127_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,lissajous_g05_P0_nominal_s1132_outer_expert,lissajous,True,True,0.08933078904393582,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P0_nominal_s1132_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,lissajous_g05_P3_wind_ne_s1135_outer_expert,lissajous,True,True,0.08700990509889966,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P3_wind_ne_s1135_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,lissajous_g06_P2_wind_east_s1140_outer_expert,lissajous,True,True,0.025550218820908823,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g06_P2_wind_east_s1140_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,lissajous_g07_P0_nominal_s1144_outer_expert,lissajous,True,True,0.06371794541947783,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P0_nominal_s1144_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,lissajous_g07_P5_combined_s1149_outer_expert,lissajous,True,True,0.08528069398631391,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P5_combined_s1149_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,waypoint_g01_P1_drag_high_s1157_outer_expert,waypoint,True,True,0.05006213781782039,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P1_drag_high_s1157_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,waypoint_g01_P3_wind_ne_s1159_outer_expert,waypoint,True,True,0.07010680766646654,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P3_wind_ne_s1159_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,waypoint_g02_P3_wind_ne_s1165_outer_expert,waypoint,True,True,0.08830711931777104,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g02_P3_wind_ne_s1165_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,waypoint_g03_P0_nominal_s1168_outer_expert,waypoint,True,True,0.06708644512099168,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P0_nominal_s1168_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,waypoint_g03_P5_combined_s1173_outer_expert,waypoint,True,True,0.11200018025015328,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P5_combined_s1173_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,test,waypoint_g04_P0_nominal_s1174_outer_expert,waypoint,True,True,0.07496013407284118,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g04_P0_nominal_s1174_outer_expert_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,ood,lemniscate_3d_heavy_wind,lemniscate,True,True,0.10249984259726776,0.0,2.2792022792022792,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_3d_heavy_wind_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,ood,lemniscate_fast_center_yaw,lemniscate,True,True,0.1608023549108301,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_fast_center_yaw_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,ood,lemniscate_combined_extreme,lemniscate,True,True,0.18502602767255205,0.0,18.233618233618234,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_combined_extreme_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,ood,lissajous_3d_speedy,lissajous,True,True,0.2325183189907822,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\lissajous_3d_speedy_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,ood,lissajous_extreme_noise,lissajous,True,True,0.09244249519444143,0.0,5.698005698005698,0.0,0.0,data/neural_ood/battery_v1\results\lissajous_extreme_noise_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,ood,composite_circle_to_lemniscate,composite,True,True,0.3567595180974864,0.0,6.104651162790697,0.0,0.0,data/neural_ood/battery_v1\results\composite_circle_to_lemniscate_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,ood,composite_aggressive_transitions,composite,True,True,0.23424786354540345,0.0,2.955665024630542,0.0,0.0,data/neural_ood/battery_v1\results\composite_aggressive_transitions_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,ood,helix_ascending_fast,waypoint,False,True,0.08879650112309159,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\helix_ascending_fast_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,ood,helix_descending_noise_wind,waypoint,False,True,0.10952090730836447,0.0,0.5698005698005698,0.0,0.0,data/neural_ood/battery_v1\results\helix_descending_noise_wind_neural_gru_L10
L10,L10,gru,neural_outer_force_gru,ood,helix_tight_aggressive,waypoint,False,True,0.2932537271636032,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\helix_tight_aggressive_neural_gru_L10
L10,L10,lstm,neural_outer_force_lstm,test,hold_g03_P0_nominal_s1048_outer_expert,hold,True,True,0.0016219908690129504,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g03_P0_nominal_s1048_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,hold_g03_P2_wind_east_s1049_outer_expert,hold,True,True,0.03357093715509682,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g03_P2_wind_east_s1049_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,hold_g05_P5_combined_s1056_outer_expert,hold,True,True,0.11550483860538803,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g05_P5_combined_s1056_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,circle_g02_P0_nominal_s1066_outer_expert,circle,True,True,0.03875594031592665,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P0_nominal_s1066_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,circle_g02_P5_combined_s1071_outer_expert,circle,True,True,0.12512222940461742,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P5_combined_s1071_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,circle_g04_P5_combined_s1083_outer_expert,circle,True,True,0.12719292164596316,0.0,0.4434589800443459,0.0,0.0,data/outer_force_dataset/v1\results\circle_g04_P5_combined_s1083_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,circle_g06_P4_noise_low_s1094_outer_expert,circle,True,True,0.02732934144362233,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g06_P4_noise_low_s1094_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,circle_g07_P2_wind_east_s1098_outer_expert,circle,True,True,0.14693364287360206,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P2_wind_east_s1098_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,circle_g07_P3_wind_ne_s1099_outer_expert,circle,True,True,0.1449903295692053,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P3_wind_ne_s1099_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,circle_g08_P3_wind_ne_s1105_outer_expert,circle,True,True,0.09840101349891323,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g08_P3_wind_ne_s1105_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,lissajous_g04_P0_nominal_s1126_outer_expert,lissajous,True,True,0.25052284103409683,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g04_P0_nominal_s1126_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,lissajous_g04_P1_drag_high_s1127_outer_expert,lissajous,True,True,0.25917162410736083,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g04_P1_drag_high_s1127_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,lissajous_g05_P0_nominal_s1132_outer_expert,lissajous,True,True,0.14063081426930493,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P0_nominal_s1132_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,lissajous_g05_P3_wind_ne_s1135_outer_expert,lissajous,True,True,0.12706044787919618,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P3_wind_ne_s1135_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,lissajous_g06_P2_wind_east_s1140_outer_expert,lissajous,True,True,0.0252379942674403,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g06_P2_wind_east_s1140_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,lissajous_g07_P0_nominal_s1144_outer_expert,lissajous,True,True,0.09807493240716864,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P0_nominal_s1144_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,lissajous_g07_P5_combined_s1149_outer_expert,lissajous,True,True,0.09759057740910486,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P5_combined_s1149_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,waypoint_g01_P1_drag_high_s1157_outer_expert,waypoint,True,True,0.049852067885236925,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P1_drag_high_s1157_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,waypoint_g01_P3_wind_ne_s1159_outer_expert,waypoint,True,True,0.07053755458196248,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P3_wind_ne_s1159_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,waypoint_g02_P3_wind_ne_s1165_outer_expert,waypoint,True,True,0.09005457586761804,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g02_P3_wind_ne_s1165_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,waypoint_g03_P0_nominal_s1168_outer_expert,waypoint,True,True,0.0642498227765558,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P0_nominal_s1168_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,waypoint_g03_P5_combined_s1173_outer_expert,waypoint,True,True,0.11450642125827563,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P5_combined_s1173_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,test,waypoint_g04_P0_nominal_s1174_outer_expert,waypoint,True,True,0.07331127887022078,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g04_P0_nominal_s1174_outer_expert_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,ood,lemniscate_3d_heavy_wind,lemniscate,True,True,0.19191832739346895,0.0,1.9943019943019942,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_3d_heavy_wind_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,ood,lemniscate_fast_center_yaw,lemniscate,True,True,0.1823397691437924,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_fast_center_yaw_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,ood,lemniscate_combined_extreme,lemniscate,False,False,0.45958749660358666,0.0,22.126436781609197,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_combined_extreme_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,ood,lissajous_3d_speedy,lissajous,True,True,0.32564291854429905,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\lissajous_3d_speedy_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,ood,lissajous_extreme_noise,lissajous,True,True,0.1415774420664591,0.0,1.4245014245014245,0.0,0.0,data/neural_ood/battery_v1\results\lissajous_extreme_noise_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,ood,composite_circle_to_lemniscate,composite,True,True,0.9011235695860662,0.0,4.3604651162790695,0.0,0.0,data/neural_ood/battery_v1\results\composite_circle_to_lemniscate_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,ood,composite_aggressive_transitions,composite,True,True,0.24844170118022801,0.0,3.125,0.0,0.0,data/neural_ood/battery_v1\results\composite_aggressive_transitions_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,ood,helix_ascending_fast,waypoint,False,True,0.0920472491219725,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\helix_ascending_fast_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,ood,helix_descending_noise_wind,waypoint,False,True,0.11180022797784926,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\helix_descending_noise_wind_neural_lstm_L10
L10,L10,lstm,neural_outer_force_lstm,ood,helix_tight_aggressive,waypoint,False,True,0.2989110640677203,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\helix_tight_aggressive_neural_lstm_L10
L40,L40,gru,neural_outer_force_gru,test,hold_g03_P0_nominal_s1048_outer_expert,hold,True,True,0.0003666816540395775,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g03_P0_nominal_s1048_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,hold_g03_P2_wind_east_s1049_outer_expert,hold,True,True,0.0317839923885989,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g03_P2_wind_east_s1049_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,hold_g05_P5_combined_s1056_outer_expert,hold,True,True,0.11225131754261951,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g05_P5_combined_s1056_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,circle_g02_P0_nominal_s1066_outer_expert,circle,True,True,0.037166096177909044,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P0_nominal_s1066_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,circle_g02_P5_combined_s1071_outer_expert,circle,True,True,0.12109647793928908,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P5_combined_s1071_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,circle_g04_P5_combined_s1083_outer_expert,circle,True,True,0.11442958921304588,0.0,1.1086474501108647,0.0,0.0,data/outer_force_dataset/v1\results\circle_g04_P5_combined_s1083_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,circle_g06_P4_noise_low_s1094_outer_expert,circle,True,True,0.027219383334500125,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g06_P4_noise_low_s1094_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,circle_g07_P2_wind_east_s1098_outer_expert,circle,True,True,0.12136997185401621,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P2_wind_east_s1098_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,circle_g07_P3_wind_ne_s1099_outer_expert,circle,True,True,0.12092694486269898,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P3_wind_ne_s1099_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,circle_g08_P3_wind_ne_s1105_outer_expert,circle,True,True,0.08137612023231305,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g08_P3_wind_ne_s1105_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,lissajous_g04_P0_nominal_s1126_outer_expert,lissajous,True,True,0.12749175254920647,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g04_P0_nominal_s1126_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,lissajous_g04_P1_drag_high_s1127_outer_expert,lissajous,True,True,0.13016571554295697,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g04_P1_drag_high_s1127_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,lissajous_g05_P0_nominal_s1132_outer_expert,lissajous,True,True,0.09136387981969463,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P0_nominal_s1132_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,lissajous_g05_P3_wind_ne_s1135_outer_expert,lissajous,True,True,0.09159158823849285,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P3_wind_ne_s1135_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,lissajous_g06_P2_wind_east_s1140_outer_expert,lissajous,True,True,0.027484692536273725,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g06_P2_wind_east_s1140_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,lissajous_g07_P0_nominal_s1144_outer_expert,lissajous,True,True,0.06162277083010511,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P0_nominal_s1144_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,lissajous_g07_P5_combined_s1149_outer_expert,lissajous,True,True,0.09142250906055983,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P5_combined_s1149_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,waypoint_g01_P1_drag_high_s1157_outer_expert,waypoint,True,True,0.052091154496369495,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P1_drag_high_s1157_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,waypoint_g01_P3_wind_ne_s1159_outer_expert,waypoint,True,True,0.06750483333712345,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P3_wind_ne_s1159_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,waypoint_g02_P3_wind_ne_s1165_outer_expert,waypoint,True,True,0.08865111433235283,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g02_P3_wind_ne_s1165_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,waypoint_g03_P0_nominal_s1168_outer_expert,waypoint,True,True,0.06303449734276674,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P0_nominal_s1168_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,waypoint_g03_P5_combined_s1173_outer_expert,waypoint,True,True,0.10137988339998559,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P5_combined_s1173_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,test,waypoint_g04_P0_nominal_s1174_outer_expert,waypoint,True,True,0.07222320645995846,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g04_P0_nominal_s1174_outer_expert_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,ood,lemniscate_3d_heavy_wind,lemniscate,True,True,0.10281362108017508,0.0,2.2792022792022792,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_3d_heavy_wind_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,ood,lemniscate_fast_center_yaw,lemniscate,True,True,0.10400859611330543,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_fast_center_yaw_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,ood,lemniscate_combined_extreme,lemniscate,True,True,0.18986032245066023,0.0,12.82051282051282,0.0,0.0,data/neural_ood/battery_v1\results\lemniscate_combined_extreme_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,ood,lissajous_3d_speedy,lissajous,True,True,0.24278833017423793,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\lissajous_3d_speedy_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,ood,lissajous_extreme_noise,lissajous,True,True,0.09402140755035034,0.0,3.9886039886039883,0.0,0.0,data/neural_ood/battery_v1\results\lissajous_extreme_noise_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,ood,composite_circle_to_lemniscate,composite,True,True,0.3361998517664259,0.0,6.976744186046512,0.0,0.0,data/neural_ood/battery_v1\results\composite_circle_to_lemniscate_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,ood,composite_aggressive_transitions,composite,True,True,0.25050303678968117,0.0,2.955665024630542,0.0,0.0,data/neural_ood/battery_v1\results\composite_aggressive_transitions_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,ood,helix_ascending_fast,waypoint,False,True,0.0959065809291359,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\helix_ascending_fast_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,ood,helix_descending_noise_wind,waypoint,False,True,0.09519869753862006,0.0,0.5698005698005698,0.0,0.0,data/neural_ood/battery_v1\results\helix_descending_noise_wind_neural_gru_L40
L40,L40,gru,neural_outer_force_gru,ood,helix_tight_aggressive,waypoint,False,True,0.3113187777494255,0.0,0.0,0.0,0.0,data/neural_ood/battery_v1\results\helix_tight_aggressive_neural_gru_L40
L40,L40,lstm,neural_outer_force_lstm,test,hold_g03_P0_nominal_s1048_outer_expert,hold,True,True,0.0006431994741714843,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g03_P0_nominal_s1048_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,hold_g03_P2_wind_east_s1049_outer_expert,hold,True,True,0.03109430613501703,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g03_P2_wind_east_s1049_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,hold_g05_P5_combined_s1056_outer_expert,hold,True,True,0.11327373505452627,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\hold_g05_P5_combined_s1056_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,circle_g02_P0_nominal_s1066_outer_expert,circle,True,True,0.032401349614187225,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P0_nominal_s1066_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,circle_g02_P5_combined_s1071_outer_expert,circle,True,True,0.12165984282467172,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g02_P5_combined_s1071_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,circle_g04_P5_combined_s1083_outer_expert,circle,True,True,0.13670445208992768,0.0,1.3303769401330376,0.0,0.0,data/outer_force_dataset/v1\results\circle_g04_P5_combined_s1083_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,circle_g06_P4_noise_low_s1094_outer_expert,circle,True,True,0.025189528156610182,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\circle_g06_P4_noise_low_s1094_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,circle_g07_P2_wind_east_s1098_outer_expert,circle,True,True,0.15668944197045112,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P2_wind_east_s1098_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,circle_g07_P3_wind_ne_s1099_outer_expert,circle,True,True,0.15809037055360953,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g07_P3_wind_ne_s1099_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,circle_g08_P3_wind_ne_s1105_outer_expert,circle,True,True,0.08784385821578963,0.0,0.22172949002217296,0.0,0.0,data/outer_force_dataset/v1\results\circle_g08_P3_wind_ne_s1105_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,lissajous_g04_P0_nominal_s1126_outer_expert,lissajous,True,True,0.16194888762351728,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g04_P0_nominal_s1126_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,lissajous_g04_P1_drag_high_s1127_outer_expert,lissajous,True,True,0.16821857495997802,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g04_P1_drag_high_s1127_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,lissajous_g05_P0_nominal_s1132_outer_expert,lissajous,True,True,0.10582389851720356,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P0_nominal_s1132_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,lissajous_g05_P3_wind_ne_s1135_outer_expert,lissajous,True,True,0.10230097391233457,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g05_P3_wind_ne_s1135_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,lissajous_g06_P2_wind_east_s1140_outer_expert,lissajous,True,True,0.023989222316565913,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g06_P2_wind_east_s1140_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,lissajous_g07_P0_nominal_s1144_outer_expert,lissajous,True,True,0.07158961329652296,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P0_nominal_s1144_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,lissajous_g07_P5_combined_s1149_outer_expert,lissajous,True,True,0.08813918009634938,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\lissajous_g07_P5_combined_s1149_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,waypoint_g01_P1_drag_high_s1157_outer_expert,waypoint,True,True,0.05080930862638585,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P1_drag_high_s1157_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,waypoint_g01_P3_wind_ne_s1159_outer_expert,waypoint,True,True,0.0681849118333664,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g01_P3_wind_ne_s1159_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,waypoint_g02_P3_wind_ne_s1165_outer_expert,waypoint,True,True,0.08375419198137915,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g02_P3_wind_ne_s1165_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,waypoint_g03_P0_nominal_s1168_outer_expert,waypoint,True,True,0.06152582589589974,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P0_nominal_s1168_outer_expert_neural_lstm_L40
L40,L40,lstm,neural_outer_force_lstm,test,waypoint_g03_P5_combined_s1173_outer_expert,waypoint,True,True,0.10082215248258308,0.0,0.0,0.0,0.0,data/outer_force_dataset/v1\results\waypoint_g03_P5_combined_s1173_outer_expert_neural_lstm_L40
